iteration,yes x none,,,,no x none,,,
iteration,True Positive,True Negative,False Positive,False Negative,True Positive,True Negative,False Positive,False Negative
35082,158539,0,                       0,158541,158541,0,                       0,158539
35083,158540,0,                       0,158540,158540,0,                       0,158540
35084,158539,0,                       0,158541,158541,0,                       0,158539
35085,158540,0,                       0,158540,158540,0,                       0,158540
35086,158541,0,                       0,158539,158539,0,                       0,158541
35087,158540,0,                       0,158540,158540,0,                       0,158540
35088,158541,0,                       0,158539,158539,0,                       0,158541
35089,158540,0,                       0,158540,158540,0,                       0,158540
35090,158539,0,                       0,158541,158541,0,                       0,158539
35091,158540,0,                       0,158540,158540,0,                       0,158540
35092,158541,0,                       0,158539,158539,0,                       0,158541
35093,158540,0,                       0,158540,158540,0,                       0,158540
35094,158539,0,                       0,158541,158541,0,                       0,158539
35095,158540,0,                       0,158540,158540,0,                       0,158540
35096,158539,0,                       0,158541,158541,0,                       0,158539
35097,158538,0,                       0,158542,158542,0,                       0,158538
35098,158539,0,                       0,158541,158541,0,                       0,158539
35099,158538,0,                       0,158542,158542,0,                       0,158538
35100,158539,0,                       0,158541,158541,0,                       0,158539
35101,158540,0,                       0,158540,158540,0,                       0,158540
35102,158541,0,                       0,158539,158539,0,                       0,158541
35103,158540,0,                       0,158540,158540,0,                       0,158540
35104,158539,0,                       0,158541,158541,0,                       0,158539
35105,158538,0,                       0,158542,158542,0,                       0,158538
35106,158539,0,                       0,158541,158541,0,                       0,158539
35107,158540,0,                       0,158540,158540,0,                       0,158540
35108,158541,0,                       0,158539,158539,0,                       0,158541
35109,158542,0,                       0,158538,158538,0,                       0,158542
35110,158541,0,                       0,158539,158539,0,                       0,158541
35111,158542,0,                       0,158538,158538,0,                       0,158542
35112,158541,0,                       0,158539,158539,0,                       0,158541
35113,158540,0,                       0,158540,158540,0,                       0,158540
35114,158539,0,                       0,158541,158541,0,                       0,158539
35115,158538,0,                       0,158542,158542,0,                       0,158538
35116,158539,0,                       0,158541,158541,0,                       0,158539
35117,158540,0,                       0,158540,158540,0,                       0,158540
35118,158541,0,                       0,158539,158539,0,                       0,158541
35119,158540,0,                       0,158540,158540,0,                       0,158540
35120,158539,0,                       0,158541,158541,0,                       0,158539
35121,158538,0,                       0,158542,158542,0,                       0,158538
35122,158539,0,                       0,158541,158541,0,                       0,158539
35123,158540,0,                       0,158540,158540,0,                       0,158540
35124,158539,0,                       0,158541,158541,0,                       0,158539
35125,158540,0,                       0,158540,158540,0,                       0,158540
35126,158541,0,                       0,158539,158539,0,                       0,158541
35127,158540,0,                       0,158540,158540,0,                       0,158540
35128,158539,0,                       0,158541,158541,0,                       0,158539
35129,158540,0,                       0,158540,158540,0,                       0,158540
35130,158541,0,                       0,158539,158539,0,                       0,158541
35131,158540,0,                       0,158540,158540,0,                       0,158540
35132,158539,0,                       0,158541,158541,0,                       0,158539
35133,158538,0,                       0,158542,158542,0,                       0,158538
35134,158539,0,                       0,158541,158541,0,                       0,158539
35135,158540,0,                       0,158540,158540,0,                       0,158540
35136,158539,0,                       0,158541,158541,0,                       0,158539
35137,158538,0,                       0,158542,158542,0,                       0,158538
35138,158537,0,                       0,158543,158543,0,                       0,158537
35139,158536,0,                       0,158544,158544,0,                       0,158536
35140,158537,0,                       0,158543,158543,0,                       0,158537
35141,158538,0,                       0,158542,158542,0,                       0,158538
35142,158539,0,                       0,158541,158541,0,                       0,158539
35143,158538,0,                       0,158542,158542,0,                       0,158538
35144,158539,0,                       0,158541,158541,0,                       0,158539
35145,158540,0,                       0,158540,158540,0,                       0,158540
35146,158539,0,                       0,158541,158541,0,                       0,158539
35147,158540,0,                       0,158540,158540,0,                       0,158540
35148,158541,0,                       0,158539,158539,0,                       0,158541
35149,158542,0,                       0,158538,158538,0,                       0,158542
35150,158541,0,                       0,158539,158539,0,                       0,158541
35151,158540,0,                       0,158540,158540,0,                       0,158540
35152,158539,0,                       0,158541,158541,0,                       0,158539
35153,158540,0,                       0,158540,158540,0,                       0,158540
35154,158541,0,                       0,158539,158539,0,                       0,158541
35155,158542,0,                       0,158538,158538,0,                       0,158542
35156,158541,0,                       0,158539,158539,0,                       0,158541
35157,158540,0,                       0,158540,158540,0,                       0,158540
35158,158541,0,                       0,158539,158539,0,                       0,158541
35159,158540,0,                       0,158540,158540,0,                       0,158540
35160,158541,0,                       0,158539,158539,0,                       0,158541
35161,158542,0,                       0,158538,158538,0,                       0,158542
35162,158543,0,                       0,158537,158537,0,                       0,158543
35163,158542,0,                       0,158538,158538,0,                       0,158542
35164,158541,0,                       0,158539,158539,0,                       0,158541
35165,158540,0,                       0,158540,158540,0,                       0,158540
35166,158539,0,                       0,158541,158541,0,                       0,158539
35167,158538,0,                       0,158542,158542,0,                       0,158538
35168,158539,0,                       0,158541,158541,0,                       0,158539
35169,158540,0,                       0,158540,158540,0,                       0,158540
35170,158541,0,                       0,158539,158539,0,                       0,158541
35171,158540,0,                       0,158540,158540,0,                       0,158540
35172,158539,0,                       0,158541,158541,0,                       0,158539
35173,158538,0,                       0,158542,158542,0,                       0,158538
35174,158539,0,                       0,158541,158541,0,                       0,158539
35175,158538,0,                       0,158542,158542,0,                       0,158538
35176,158539,0,                       0,158541,158541,0,                       0,158539
35177,158538,0,                       0,158542,158542,0,                       0,158538
35178,158539,0,                       0,158541,158541,0,                       0,158539
35179,158538,0,                       0,158542,158542,0,                       0,158538
35180,158537,0,                       0,158543,158543,0,                       0,158537
35181,158538,0,                       0,158542,158542,0,                       0,158538
35182,158539,0,                       0,158541,158541,0,                       0,158539
35183,158538,0,                       0,158542,158542,0,                       0,158538
35184,158539,0,                       0,158541,158541,0,                       0,158539
35185,158540,0,                       0,158540,158540,0,                       0,158540
35186,158541,0,                       0,158539,158539,0,                       0,158541
35187,158540,0,                       0,158540,158540,0,                       0,158540
35188,158541,0,                       0,158539,158539,0,                       0,158541
35189,158540,0,                       0,158540,158540,0,                       0,158540
35190,158541,0,                       0,158539,158539,0,                       0,158541
35191,158540,0,                       0,158540,158540,0,                       0,158540
35192,158539,0,                       0,158541,158541,0,                       0,158539
35193,158540,0,                       0,158540,158540,0,                       0,158540
35194,158541,0,                       0,158539,158539,0,                       0,158541
35195,158540,0,                       0,158540,158540,0,                       0,158540
35196,158539,0,                       0,158541,158541,0,                       0,158539
35197,158538,0,                       0,158542,158542,0,                       0,158538
35198,158537,0,                       0,158543,158543,0,                       0,158537
35199,158536,0,                       0,158544,158544,0,                       0,158536
35200,158537,0,                       0,158543,158543,0,                       0,158537
35201,158538,0,                       0,158542,158542,0,                       0,158538
35202,158539,0,                       0,158541,158541,0,                       0,158539
35203,158540,0,                       0,158540,158540,0,                       0,158540
35204,158539,0,                       0,158541,158541,0,                       0,158539
35205,158540,0,                       0,158540,158540,0,                       0,158540
35206,158539,0,                       0,158541,158541,0,                       0,158539
35207,158538,0,                       0,158542,158542,0,                       0,158538
35208,158539,0,                       0,158541,158541,0,                       0,158539
35209,158540,0,                       0,158540,158540,0,                       0,158540
35210,158539,0,                       0,158541,158541,0,                       0,158539
35211,158540,0,                       0,158540,158540,0,                       0,158540
35212,158541,0,                       0,158539,158539,0,                       0,158541
35213,158540,0,                       0,158540,158540,0,                       0,158540
35214,158539,0,                       0,158541,158541,0,                       0,158539
35215,158540,0,                       0,158540,158540,0,                       0,158540
35216,158539,0,                       0,158541,158541,0,                       0,158539
35217,158538,0,                       0,158542,158542,0,                       0,158538
35218,158539,0,                       0,158541,158541,0,                       0,158539
35219,158540,0,                       0,158540,158540,0,                       0,158540
35220,158539,0,                       0,158541,158541,0,                       0,158539
35221,158540,0,                       0,158540,158540,0,                       0,158540
35222,158541,0,                       0,158539,158539,0,                       0,158541
35223,158540,0,                       0,158540,158540,0,                       0,158540
35224,158541,0,                       0,158539,158539,0,                       0,158541
35225,158542,0,                       0,158538,158538,0,                       0,158542
35226,158541,0,                       0,158539,158539,0,                       0,158541
35227,158540,0,                       0,158540,158540,0,                       0,158540
35228,158539,0,                       0,158541,158541,0,                       0,158539
35229,158538,0,                       0,158542,158542,0,                       0,158538
35230,158539,0,                       0,158541,158541,0,                       0,158539
35231,158540,0,                       0,158540,158540,0,                       0,158540
35232,158539,0,                       0,158541,158541,0,                       0,158539
35233,158540,0,                       0,158540,158540,0,                       0,158540
35234,158539,0,                       0,158541,158541,0,                       0,158539
35235,158538,0,                       0,158542,158542,0,                       0,158538
35236,158539,0,                       0,158541,158541,0,                       0,158539
35237,158538,0,                       0,158542,158542,0,                       0,158538
35238,158539,0,                       0,158541,158541,0,                       0,158539
35239,158540,0,                       0,158540,158540,0,                       0,158540
35240,158541,0,                       0,158539,158539,0,                       0,158541
35241,158540,0,                       0,158540,158540,0,                       0,158540
35242,158539,0,                       0,158541,158541,0,                       0,158539
35243,158540,0,                       0,158540,158540,0,                       0,158540
35244,158539,0,                       0,158541,158541,0,                       0,158539
35245,158540,0,                       0,158540,158540,0,                       0,158540
35246,158541,0,                       0,158539,158539,0,                       0,158541
35247,158542,0,                       0,158538,158538,0,                       0,158542
35248,158541,0,                       0,158539,158539,0,                       0,158541
35249,158540,0,                       0,158540,158540,0,                       0,158540
35250,158541,0,                       0,158539,158539,0,                       0,158541
35251,158540,0,                       0,158540,158540,0,                       0,158540
35252,158541,0,                       0,158539,158539,0,                       0,158541
35253,158540,0,                       0,158540,158540,0,                       0,158540
35254,158539,0,                       0,158541,158541,0,                       0,158539
35255,158540,0,                       0,158540,158540,0,                       0,158540
35256,158541,0,                       0,158539,158539,0,                       0,158541
35257,158540,0,                       0,158540,158540,0,                       0,158540
35258,158539,0,                       0,158541,158541,0,                       0,158539
35259,158538,0,                       0,158542,158542,0,                       0,158538
35260,158537,0,                       0,158543,158543,0,                       0,158537
35261,158538,0,                       0,158542,158542,0,                       0,158538
35262,158539,0,                       0,158541,158541,0,                       0,158539
35263,158540,0,                       0,158540,158540,0,                       0,158540
35264,158539,0,                       0,158541,158541,0,                       0,158539
35265,158540,0,                       0,158540,158540,0,                       0,158540
35266,158541,0,                       0,158539,158539,0,                       0,158541
35267,158540,0,                       0,158540,158540,0,                       0,158540
35268,158539,0,                       0,158541,158541,0,                       0,158539
35269,158540,0,                       0,158540,158540,0,                       0,158540
35270,158539,0,                       0,158541,158541,0,                       0,158539
35271,158538,0,                       0,158542,158542,0,                       0,158538
35272,158539,0,                       0,158541,158541,0,                       0,158539
35273,158538,0,                       0,158542,158542,0,                       0,158538
35274,158539,0,                       0,158541,158541,0,                       0,158539
35275,158538,0,                       0,158542,158542,0,                       0,158538
35276,158539,0,                       0,158541,158541,0,                       0,158539
35277,158540,0,                       0,158540,158540,0,                       0,158540
35278,158541,0,                       0,158539,158539,0,                       0,158541
35279,158540,0,                       0,158540,158540,0,                       0,158540
35280,158541,0,                       0,158539,158539,0,                       0,158541
35281,158540,0,                       0,158540,158540,0,                       0,158540
35282,158539,0,                       0,158541,158541,0,                       0,158539
35283,158538,0,                       0,158542,158542,0,                       0,158538
35284,158537,0,                       0,158543,158543,0,                       0,158537
35285,158538,0,                       0,158542,158542,0,                       0,158538
35286,158539,0,                       0,158541,158541,0,                       0,158539
35287,158538,0,                       0,158542,158542,0,                       0,158538
35288,158539,0,                       0,158541,158541,0,                       0,158539
35289,158538,0,                       0,158542,158542,0,                       0,158538
35290,158539,0,                       0,158541,158541,0,                       0,158539
35291,158538,0,                       0,158542,158542,0,                       0,158538
35292,158539,0,                       0,158541,158541,0,                       0,158539
35293,158538,0,                       0,158542,158542,0,                       0,158538
35294,158539,0,                       0,158541,158541,0,                       0,158539
35295,158540,0,                       0,158540,158540,0,                       0,158540
35296,158541,0,                       0,158539,158539,0,                       0,158541
35297,158540,0,                       0,158540,158540,0,                       0,158540
35298,158539,0,                       0,158541,158541,0,                       0,158539
35299,158538,0,                       0,158542,158542,0,                       0,158538
35300,158537,0,                       0,158543,158543,0,                       0,158537
35301,158538,0,                       0,158542,158542,0,                       0,158538
35302,158539,0,                       0,158541,158541,0,                       0,158539
35303,158538,0,                       0,158542,158542,0,                       0,158538
35304,158537,0,                       0,158543,158543,0,                       0,158537
35305,158538,0,                       0,158542,158542,0,                       0,158538
35306,158539,0,                       0,158541,158541,0,                       0,158539
35307,158540,0,                       0,158540,158540,0,                       0,158540
35308,158539,0,                       0,158541,158541,0,                       0,158539
35309,158540,0,                       0,158540,158540,0,                       0,158540
35310,158541,0,                       0,158539,158539,0,                       0,158541
35311,158542,0,                       0,158538,158538,0,                       0,158542
35312,158543,0,                       0,158537,158537,0,                       0,158543
35313,158542,0,                       0,158538,158538,0,                       0,158542
35314,158541,0,                       0,158539,158539,0,                       0,158541
35315,158540,0,                       0,158540,158540,0,                       0,158540
35316,158539,0,                       0,158541,158541,0,                       0,158539
35317,158538,0,                       0,158542,158542,0,                       0,158538
35318,158539,0,                       0,158541,158541,0,                       0,158539
35319,158540,0,                       0,158540,158540,0,                       0,158540
35320,158541,0,                       0,158539,158539,0,                       0,158541
35321,158540,0,                       0,158540,158540,0,                       0,158540
35322,158541,0,                       0,158539,158539,0,                       0,158541
35323,158540,0,                       0,158540,158540,0,                       0,158540
35324,158539,0,                       0,158541,158541,0,                       0,158539
35325,158540,0,                       0,158540,158540,0,                       0,158540
35326,158539,0,                       0,158541,158541,0,                       0,158539
35327,158540,0,                       0,158540,158540,0,                       0,158540
35328,158539,0,                       0,158541,158541,0,                       0,158539
35329,158540,0,                       0,158540,158540,0,                       0,158540
35330,158539,0,                       0,158541,158541,0,                       0,158539
35331,158540,0,                       0,158540,158540,0,                       0,158540
35332,158539,0,                       0,158541,158541,0,                       0,158539
35333,158538,0,                       0,158542,158542,0,                       0,158538
35334,158539,0,                       0,158541,158541,0,                       0,158539
35335,158540,0,                       0,158540,158540,0,                       0,158540
35336,158539,0,                       0,158541,158541,0,                       0,158539
35337,158540,0,                       0,158540,158540,0,                       0,158540
35338,158539,0,                       0,158541,158541,0,                       0,158539
35339,158538,0,                       0,158542,158542,0,                       0,158538
35340,158537,0,                       0,158543,158543,0,                       0,158537
35341,158538,0,                       0,158542,158542,0,                       0,158538
35342,158539,0,                       0,158541,158541,0,                       0,158539
35343,158540,0,                       0,158540,158540,0,                       0,158540
35344,158541,0,                       0,158539,158539,0,                       0,158541
35345,158540,0,                       0,158540,158540,0,                       0,158540
35346,158539,0,                       0,158541,158541,0,                       0,158539
35347,158538,0,                       0,158542,158542,0,                       0,158538
35348,158539,0,                       0,158541,158541,0,                       0,158539
35349,158540,0,                       0,158540,158540,0,                       0,158540
35350,158541,0,                       0,158539,158539,0,                       0,158541
35351,158540,0,                       0,158540,158540,0,                       0,158540
35352,158541,0,                       0,158539,158539,0,                       0,158541
35353,158540,0,                       0,158540,158540,0,                       0,158540
35354,158541,0,                       0,158539,158539,0,                       0,158541
35355,158540,0,                       0,158540,158540,0,                       0,158540
35356,158541,0,                       0,158539,158539,0,                       0,158541
35357,158540,0,                       0,158540,158540,0,                       0,158540
35358,158539,0,                       0,158541,158541,0,                       0,158539
35359,158538,0,                       0,158542,158542,0,                       0,158538
35360,158539,0,                       0,158541,158541,0,                       0,158539
35361,158540,0,                       0,158540,158540,0,                       0,158540
35362,158539,0,                       0,158541,158541,0,                       0,158539
35363,158538,0,                       0,158542,158542,0,                       0,158538
35364,158539,0,                       0,158541,158541,0,                       0,158539
35365,158540,0,                       0,158540,158540,0,                       0,158540
35366,158539,0,                       0,158541,158541,0,                       0,158539
35367,158540,0,                       0,158540,158540,0,                       0,158540
35368,158541,0,                       0,158539,158539,0,                       0,158541
35369,158542,0,                       0,158538,158538,0,                       0,158542
35370,158541,0,                       0,158539,158539,0,                       0,158541
35371,158542,0,                       0,158538,158538,0,                       0,158542
35372,158541,0,                       0,158539,158539,0,                       0,158541
35373,158540,0,                       0,158540,158540,0,                       0,158540
35374,158539,0,                       0,158541,158541,0,                       0,158539
35375,158538,0,                       0,158542,158542,0,                       0,158538
35376,158539,0,                       0,158541,158541,0,                       0,158539
35377,158540,0,                       0,158540,158540,0,                       0,158540
35378,158541,0,                       0,158539,158539,0,                       0,158541
35379,158542,0,                       0,158538,158538,0,                       0,158542
35380,158541,0,                       0,158539,158539,0,                       0,158541
35381,158542,0,                       0,158538,158538,0,                       0,158542
35382,158541,0,                       0,158539,158539,0,                       0,158541
35383,158540,0,                       0,158540,158540,0,                       0,158540
35384,158539,0,                       0,158541,158541,0,                       0,158539
35385,158540,0,                       0,158540,158540,0,                       0,158540
35386,158541,0,                       0,158539,158539,0,                       0,158541
35387,158542,0,                       0,158538,158538,0,                       0,158542
35388,158541,0,                       0,158539,158539,0,                       0,158541
35389,158540,0,                       0,158540,158540,0,                       0,158540
35390,158541,0,                       0,158539,158539,0,                       0,158541
35391,158542,0,                       0,158538,158538,0,                       0,158542
35392,158541,0,                       0,158539,158539,0,                       0,158541
35393,158542,0,                       0,158538,158538,0,                       0,158542
35394,158541,0,                       0,158539,158539,0,                       0,158541
35395,158540,0,                       0,158540,158540,0,                       0,158540
35396,158541,0,                       0,158539,158539,0,                       0,158541
35397,158540,0,                       0,158540,158540,0,                       0,158540
35398,158541,0,                       0,158539,158539,0,                       0,158541
35399,158540,0,                       0,158540,158540,0,                       0,158540
35400,158539,0,                       0,158541,158541,0,                       0,158539
35401,158540,0,                       0,158540,158540,0,                       0,158540
35402,158539,0,                       0,158541,158541,0,                       0,158539
35403,158540,0,                       0,158540,158540,0,                       0,158540
35404,158541,0,                       0,158539,158539,0,                       0,158541
35405,158540,0,                       0,158540,158540,0,                       0,158540
35406,158541,0,                       0,158539,158539,0,                       0,158541
35407,158540,0,                       0,158540,158540,0,                       0,158540
35408,158541,0,                       0,158539,158539,0,                       0,158541
35409,158540,0,                       0,158540,158540,0,                       0,158540
35410,158541,0,                       0,158539,158539,0,                       0,158541
35411,158542,0,                       0,158538,158538,0,                       0,158542
35412,158541,0,                       0,158539,158539,0,                       0,158541
35413,158540,0,                       0,158540,158540,0,                       0,158540
35414,158541,0,                       0,158539,158539,0,                       0,158541
35415,158542,0,                       0,158538,158538,0,                       0,158542
35416,158541,0,                       0,158539,158539,0,                       0,158541
35417,158540,0,                       0,158540,158540,0,                       0,158540
35418,158541,0,                       0,158539,158539,0,                       0,158541
35419,158540,0,                       0,158540,158540,0,                       0,158540
35420,158541,0,                       0,158539,158539,0,                       0,158541
35421,158542,0,                       0,158538,158538,0,                       0,158542
35422,158541,0,                       0,158539,158539,0,                       0,158541
35423,158540,0,                       0,158540,158540,0,                       0,158540
35424,158539,0,                       0,158541,158541,0,                       0,158539
35425,158540,0,                       0,158540,158540,0,                       0,158540
35426,158539,0,                       0,158541,158541,0,                       0,158539
35427,158538,0,                       0,158542,158542,0,                       0,158538
35428,158539,0,                       0,158541,158541,0,                       0,158539
35429,158540,0,                       0,158540,158540,0,                       0,158540
35430,158541,0,                       0,158539,158539,0,                       0,158541
35431,158540,0,                       0,158540,158540,0,                       0,158540
35432,158539,0,                       0,158541,158541,0,                       0,158539
35433,158538,0,                       0,158542,158542,0,                       0,158538
35434,158539,0,                       0,158541,158541,0,                       0,158539
35435,158540,0,                       0,158540,158540,0,                       0,158540
35436,158539,0,                       0,158541,158541,0,                       0,158539
35437,158540,0,                       0,158540,158540,0,                       0,158540
35438,158541,0,                       0,158539,158539,0,                       0,158541
35439,158540,0,                       0,158540,158540,0,                       0,158540
35440,158541,0,                       0,158539,158539,0,                       0,158541
35441,158542,0,                       0,158538,158538,0,                       0,158542
35442,158541,0,                       0,158539,158539,0,                       0,158541
35443,158542,0,                       0,158538,158538,0,                       0,158542
35444,158541,0,                       0,158539,158539,0,                       0,158541
35445,158540,0,                       0,158540,158540,0,                       0,158540
35446,158539,0,                       0,158541,158541,0,                       0,158539
35447,158540,0,                       0,158540,158540,0,                       0,158540
35448,158539,0,                       0,158541,158541,0,                       0,158539
35449,158540,0,                       0,158540,158540,0,                       0,158540
35450,158539,0,                       0,158541,158541,0,                       0,158539
35451,158538,0,                       0,158542,158542,0,                       0,158538
35452,158539,0,                       0,158541,158541,0,                       0,158539
35453,158540,0,                       0,158540,158540,0,                       0,158540
35454,158539,0,                       0,158541,158541,0,                       0,158539
35455,158540,0,                       0,158540,158540,0,                       0,158540
35456,158539,0,                       0,158541,158541,0,                       0,158539
35457,158538,0,                       0,158542,158542,0,                       0,158538
35458,158539,0,                       0,158541,158541,0,                       0,158539
35459,158538,0,                       0,158542,158542,0,                       0,158538
35460,158539,0,                       0,158541,158541,0,                       0,158539
35461,158540,0,                       0,158540,158540,0,                       0,158540
35462,158541,0,                       0,158539,158539,0,                       0,158541
35463,158540,0,                       0,158540,158540,0,                       0,158540
35464,158539,0,                       0,158541,158541,0,                       0,158539
35465,158540,0,                       0,158540,158540,0,                       0,158540
35466,158539,0,                       0,158541,158541,0,                       0,158539
35467,158538,0,                       0,158542,158542,0,                       0,158538
35468,158539,0,                       0,158541,158541,0,                       0,158539
35469,158540,0,                       0,158540,158540,0,                       0,158540
35470,158541,0,                       0,158539,158539,0,                       0,158541
35471,158542,0,                       0,158538,158538,0,                       0,158542
35472,158541,0,                       0,158539,158539,0,                       0,158541
35473,158540,0,                       0,158540,158540,0,                       0,158540
35474,158541,0,                       0,158539,158539,0,                       0,158541
35475,158542,0,                       0,158538,158538,0,                       0,158542
35476,158541,0,                       0,158539,158539,0,                       0,158541
35477,158540,0,                       0,158540,158540,0,                       0,158540
35478,158541,0,                       0,158539,158539,0,                       0,158541
35479,158542,0,                       0,158538,158538,0,                       0,158542
35480,158543,0,                       0,158537,158537,0,                       0,158543
35481,158544,0,                       0,158536,158536,0,                       0,158544
35482,158545,0,                       0,158535,158535,0,                       0,158545
35483,158544,0,                       0,158536,158536,0,                       0,158544
35484,158543,0,                       0,158537,158537,0,                       0,158543
35485,158542,0,                       0,158538,158538,0,                       0,158542
35486,158541,0,                       0,158539,158539,0,                       0,158541
35487,158540,0,                       0,158540,158540,0,                       0,158540
35488,158539,0,                       0,158541,158541,0,                       0,158539
35489,158540,0,                       0,158540,158540,0,                       0,158540
35490,158541,0,                       0,158539,158539,0,                       0,158541
35491,158540,0,                       0,158540,158540,0,                       0,158540
35492,158539,0,                       0,158541,158541,0,                       0,158539
35493,158538,0,                       0,158542,158542,0,                       0,158538
35494,158537,0,                       0,158543,158543,0,                       0,158537
35495,158536,0,                       0,158544,158544,0,                       0,158536
35496,158537,0,                       0,158543,158543,0,                       0,158537
35497,158538,0,                       0,158542,158542,0,                       0,158538
35498,158539,0,                       0,158541,158541,0,                       0,158539
35499,158540,0,                       0,158540,158540,0,                       0,158540
35500,158541,0,                       0,158539,158539,0,                       0,158541
35501,158542,0,                       0,158538,158538,0,                       0,158542
35502,158541,0,                       0,158539,158539,0,                       0,158541
35503,158540,0,                       0,158540,158540,0,                       0,158540
35504,158541,0,                       0,158539,158539,0,                       0,158541
35505,158540,0,                       0,158540,158540,0,                       0,158540
35506,158539,0,                       0,158541,158541,0,                       0,158539
35507,158540,0,                       0,158540,158540,0,                       0,158540
35508,158541,0,                       0,158539,158539,0,                       0,158541
35509,158540,0,                       0,158540,158540,0,                       0,158540
35510,158541,0,                       0,158539,158539,0,                       0,158541
35511,158542,0,                       0,158538,158538,0,                       0,158542
35512,158541,0,                       0,158539,158539,0,                       0,158541
35513,158542,0,                       0,158538,158538,0,                       0,158542
35514,158541,0,                       0,158539,158539,0,                       0,158541
35515,158542,0,                       0,158538,158538,0,                       0,158542
35516,158541,0,                       0,158539,158539,0,                       0,158541
35517,158542,0,                       0,158538,158538,0,                       0,158542
35518,158541,0,                       0,158539,158539,0,                       0,158541
35519,158542,0,                       0,158538,158538,0,                       0,158542
35520,158541,0,                       0,158539,158539,0,                       0,158541
35521,158540,0,                       0,158540,158540,0,                       0,158540
35522,158541,0,                       0,158539,158539,0,                       0,158541
35523,158542,0,                       0,158538,158538,0,                       0,158542
35524,158543,0,                       0,158537,158537,0,                       0,158543
35525,158542,0,                       0,158538,158538,0,                       0,158542
35526,158541,0,                       0,158539,158539,0,                       0,158541
35527,158540,0,                       0,158540,158540,0,                       0,158540
35528,158541,0,                       0,158539,158539,0,                       0,158541
35529,158542,0,                       0,158538,158538,0,                       0,158542
35530,158541,0,                       0,158539,158539,0,                       0,158541
35531,158540,0,                       0,158540,158540,0,                       0,158540
35532,158541,0,                       0,158539,158539,0,                       0,158541
35533,158542,0,                       0,158538,158538,0,                       0,158542
35534,158541,0,                       0,158539,158539,0,                       0,158541
35535,158540,0,                       0,158540,158540,0,                       0,158540
35536,158539,0,                       0,158541,158541,0,                       0,158539
35537,158540,0,                       0,158540,158540,0,                       0,158540
35538,158539,0,                       0,158541,158541,0,                       0,158539
35539,158540,0,                       0,158540,158540,0,                       0,158540
35540,158541,0,                       0,158539,158539,0,                       0,158541
35541,158540,0,                       0,158540,158540,0,                       0,158540
35542,158539,0,                       0,158541,158541,0,                       0,158539
35543,158538,0,                       0,158542,158542,0,                       0,158538
35544,158539,0,                       0,158541,158541,0,                       0,158539
35545,158540,0,                       0,158540,158540,0,                       0,158540
35546,158541,0,                       0,158539,158539,0,                       0,158541
35547,158540,0,                       0,158540,158540,0,                       0,158540
35548,158539,0,                       0,158541,158541,0,                       0,158539
35549,158538,0,                       0,158542,158542,0,                       0,158538
35550,158539,0,                       0,158541,158541,0,                       0,158539
35551,158538,0,                       0,158542,158542,0,                       0,158538
35552,158539,0,                       0,158541,158541,0,                       0,158539
35553,158540,0,                       0,158540,158540,0,                       0,158540
35554,158541,0,                       0,158539,158539,0,                       0,158541
35555,158542,0,                       0,158538,158538,0,                       0,158542
35556,158541,0,                       0,158539,158539,0,                       0,158541
35557,158540,0,                       0,158540,158540,0,                       0,158540
35558,158541,0,                       0,158539,158539,0,                       0,158541
35559,158540,0,                       0,158540,158540,0,                       0,158540
35560,158539,0,                       0,158541,158541,0,                       0,158539
35561,158538,0,                       0,158542,158542,0,                       0,158538
35562,158539,0,                       0,158541,158541,0,                       0,158539
35563,158540,0,                       0,158540,158540,0,                       0,158540
35564,158539,0,                       0,158541,158541,0,                       0,158539
35565,158540,0,                       0,158540,158540,0,                       0,158540
35566,158541,0,                       0,158539,158539,0,                       0,158541
35567,158542,0,                       0,158538,158538,0,                       0,158542
35568,158543,0,                       0,158537,158537,0,                       0,158543
35569,158542,0,                       0,158538,158538,0,                       0,158542
35570,158543,0,                       0,158537,158537,0,                       0,158543
35571,158542,0,                       0,158538,158538,0,                       0,158542
35572,158543,0,                       0,158537,158537,0,                       0,158543
35573,158544,0,                       0,158536,158536,0,                       0,158544
35574,158543,0,                       0,158537,158537,0,                       0,158543
35575,158542,0,                       0,158538,158538,0,                       0,158542
35576,158543,0,                       0,158537,158537,0,                       0,158543
35577,158542,0,                       0,158538,158538,0,                       0,158542
35578,158543,0,                       0,158537,158537,0,                       0,158543
35579,158542,0,                       0,158538,158538,0,                       0,158542
35580,158541,0,                       0,158539,158539,0,                       0,158541
35581,158540,0,                       0,158540,158540,0,                       0,158540
35582,158541,0,                       0,158539,158539,0,                       0,158541
35583,158540,0,                       0,158540,158540,0,                       0,158540
35584,158541,0,                       0,158539,158539,0,                       0,158541
35585,158540,0,                       0,158540,158540,0,                       0,158540
35586,158541,0,                       0,158539,158539,0,                       0,158541
35587,158540,0,                       0,158540,158540,0,                       0,158540
35588,158541,0,                       0,158539,158539,0,                       0,158541
35589,158540,0,                       0,158540,158540,0,                       0,158540
35590,158539,0,                       0,158541,158541,0,                       0,158539
35591,158540,0,                       0,158540,158540,0,                       0,158540
35592,158539,0,                       0,158541,158541,0,                       0,158539
35593,158538,0,                       0,158542,158542,0,                       0,158538
